,emitterName,latentVector,completionPercentage,jumpActionsPerformed,killsTotal,livesLeft,coinsCollected,remainingTime (20-timeSpent),calc_higher_level_non_empty_blocks,calc_num_enemies
32,CMA-ME,"[-0.20380969 -0.19219944  0.01114103  0.35409886  0.03858426 -0.17231658
 -0.26460751  0.34532456  0.42312043 -0.1027743  -0.51530322 -0.14274881
 -0.02870686  0.04268375 -0.1598507  -0.30413479 -0.01928971  0.14304161
 -0.05760818 -0.14139139  0.02599401 -0.17700743  0.20188244 -0.07143389
  0.06605445 -0.34187323 -0.01307913  0.12364748  0.17214659 -0.18713247
 -0.16343398 -0.15655156]",0.8294223546981812,3,5,0,0,17330,17,10
33,CMA-ME,"[-0.08711946  0.22147935 -0.0208106   0.12273402  0.30755149  0.18046743
  0.13781529 -0.04516063 -0.12350283  0.26139789  0.39703994 -0.47357964
  0.30589848  0.04180117 -0.15436488  0.01071479  0.0160509  -0.09260504
 -0.14329789  0.45676365 -0.00181662  0.21494051  0.07892891  0.03442061
  0.13666522  0.00522153  0.07714315 -0.03551233 -0.27735868 -0.09123087
  0.49134501  0.23830657]",1.0,4,1,0,0,16940,10,5
34,CMA-ME,"[-0.2535503  -0.11028562 -0.16799268 -0.1641788  -0.05628099  0.03024527
  0.09872543 -0.19274212 -0.20464644  0.03589323  0.08956603  0.15655813
  0.12817502  0.11653217 -0.18088261  0.07430272 -0.15301648  0.09473474
  0.06150521  0.08178783  0.01135591 -0.17141294 -0.00681381 -0.0349285
 -0.10607003 -0.06776998  0.09348973 -0.26915628 -0.27404561 -0.15699999
 -0.07576012 -0.08099171]",1.0,5,0,0,0,16580,12,3
35,CMA-ME,"[-0.11143434  0.01030568 -0.08625096  0.00989741 -0.11176741 -0.08600546
  0.01865715  0.00597686 -0.37638686  0.11540584 -0.39406316 -0.02236794
 -0.02854095  0.05967472  0.45089284  0.28426917 -0.02227952 -0.17144813
  0.15508335 -0.08273341  0.06379527  0.16872787  0.21651745 -0.42894865
 -0.36648049 -0.22577917 -0.34236659 -0.15939807  0.0423346  -0.15245805
  0.11296559 -0.09796582]",0.9952232241630554,5,1,0,0,17120,3,3
36,CMA-ME,"[ 0.01659073 -0.15228918  0.30912735 -0.08600788  0.14683645 -0.01672197
 -0.23911214 -0.20001825 -0.10235434  0.44229255  0.40760701 -0.03822977
 -0.07222037 -0.28796893 -0.00729688 -0.12362994 -0.216042    0.02535448
 -0.17312382 -0.19404262 -0.2126986  -0.36318399  0.03602388 -0.18560296
  0.0802498  -0.20482361  0.19872741  0.13966338 -0.38658447 -0.21523369
 -0.19326178  0.08269668]",1.0,5,1,0,0,17180,0,3
37,CMA-ME,"[-0.19497311  0.18509558  0.05059564 -0.15692055 -0.11821926 -0.11010328
 -0.16028819  0.08202377 -0.19996984  0.06007717 -0.10473721  0.00585288
  0.22505502 -0.36634197 -0.16239355 -0.03942935  0.16196934 -0.01376375
 -0.24539735  0.01924408 -0.21100424 -0.15201246  0.3059825   0.25329411
 -0.21907711 -0.10147152  0.12319153 -0.05524788  0.09419097  0.13096406
 -0.15437789 -0.16890723]",0.8294223546981812,3,5,0,0,17330,18,10
38,CMA-ME,"[ 0.04393423  0.08382407  0.08473318  0.04298917  0.01980296 -0.12422229
 -0.05798319  0.10833851  0.1978511  -0.01184257  0.26894483 -0.18801883
 -0.20257658 -0.2499042   0.15682498  0.17669156  0.16338619  0.20503485
  0.05267338  0.34483685  0.10658946  0.18024222 -0.09611428 -0.12701103
  0.19101967 -0.05267578 -0.09442269 -0.29964955 -0.08050132 -0.00692036
 -0.00635519 -0.17154674]",1.0,5,0,0,0,17120,0,3
39,CMA-ME,"[ 0.00767362 -0.05949059 -0.20152729  0.1366785  -0.24214354  0.02201469
  0.11590674 -0.57885639  0.27705845  0.03040499  0.20908428 -0.08416959
  0.07448502  0.10356285 -0.26531385  0.08639606  0.10264941 -0.19331027
 -0.040726   -0.27649871 -0.0706295   0.04083066  0.3053662   0.16868545
 -0.27630701  0.10718891 -0.17288827 -0.22600683 -0.46018849  0.11995406
  0.14779509 -0.16038411]",0.8156388998031616,3,1,0,0,17420,37,2
40,CMA-ME,"[-0.37146909 -0.16480607 -0.31558019  0.0371123   0.23634168 -0.16186144
 -0.18725758  0.33171948 -0.04415896 -0.10831478  0.13740464 -0.01627638
 -0.07504449 -0.35251857 -0.34464392 -0.1722332  -0.15558283  0.15546267
 -0.13183689  0.01687513  0.08374298 -0.05635852  0.0803452  -0.15016054
 -0.15664472 -0.08713976 -0.16839587 -0.18438025 -0.03002138  0.00545228
  0.16215973 -0.02117062]",0.8294223546981812,3,5,0,0,17330,17,10
41,CMA-ME,"[-0.21077329 -0.21625904  0.16460289  0.18746162 -0.20316271 -0.39931654
 -0.10839897 -0.30384901 -0.17422126  0.15848199 -0.19758223 -0.17087789
 -0.02012727  0.08503416  0.05467682  0.18837113  0.09810438  0.09542978
  0.16249708  0.07178788 -0.07705033 -0.62081538  0.32813056 -0.03691624
  0.14577105 -0.17155359 -0.23497912  0.02717844  0.119272   -0.20568705
  0.11506519  0.20689552]",0.9899601936340332,6,0,0,0,17000,11,2
42,CMA-ME,"[-0.37476477  0.14316997 -0.04209603 -0.46695329 -0.14386491  0.00489615
 -0.20881086  0.00204204  0.32705493 -0.00213518  0.14578323 -0.04478954
  0.1013185   0.03726599  0.13186625  0.03545704 -0.31949943 -0.18360069
  0.02808519 -0.11559397  0.06325095 -0.10949516  0.09838259  0.19574558
  0.23585423 -0.34927908  0.04968257 -0.10594432  0.13280052  0.05624708
 -0.42470422  0.08491627]",1.0,6,0,0,0,16760,33,2
43,CMA-ME,"[ 0.09168724  0.03810881  0.07386697 -0.06132823  0.01381626 -0.23467937
  0.30922666 -0.07387152 -0.21131154 -0.06460432 -0.13490773 -0.06224471
  0.08678427 -0.3279444  -0.25320762 -0.19769311 -0.15531623  0.04679174
  0.0392113   0.07617241 -0.25449625 -0.2843407  -0.06183056  0.00481469
 -0.13651682 -0.26248733 -0.21628714  0.09811236  0.21603254 -0.18028857
  0.05014012 -0.07538031]",0.8263235688209534,3,0,0,0,17600,51,6
44,CMA-ME,"[ 0.55386403 -0.32450282 -0.19835642  0.02253125 -0.24791825 -0.15428816
  0.12774417 -0.03021411 -0.58823376  0.01246696  0.07766047 -0.03978087
 -0.28673965 -0.3859906  -0.04201717 -0.21149982 -0.26214416  0.26208544
  0.05510262 -0.114992   -0.05638089 -0.02590132 -0.20513999  0.5805901
 -0.26107996 -0.06272698 -0.14176382  0.10055585 -0.23342444 -0.15499373
 -0.1472823  -0.03597631]",0.8263235688209534,3,0,0,0,17600,49,4
