,emitterName,latentVector,completionPercentage,jumpActionsPerformed,killsTotal,livesLeft,coinsCollected,remainingTime (20-timeSpent),calc_higher_level_non_empty_blocks,calc_num_enemies
52,Random,"[ 1.55286274  0.01402317 -0.73178748 -0.10808506  0.2018514   0.51180112
  0.78731141 -0.92299812  0.90791285  0.10956689  0.67538175 -0.46719014
  0.07074007 -1.36076882 -0.76592287  1.87107796  1.63821649 -0.02729196
  0.1859887  -0.71581766  0.3172507  -0.30912995  0.38923632  2.30155309
  1.76426011 -0.16002454 -0.80677439 -0.30280031  2.91334156 -1.56462597
 -0.05055506 -1.77594198]",1.0,4,0,0,0,17000,13,1
53,Random,"[ 0.3900712  -1.74779001  1.38741088 -0.00711924  0.42763244  2.07156493
 -1.55349971  0.2176442  -0.04608831  0.2077905  -1.54425791 -1.67828156
  1.3603393  -1.49672884 -0.09294333 -0.2854063  -1.60701741  1.32072035
  1.29954836 -1.13127199  0.19076971 -0.87768765  1.15185209 -0.37565335
 -0.04718904 -0.11673505  1.12816211  1.7633723  -0.47774418  0.47893195
  0.25721329 -0.41770502]",1.0,6,0,0,0,16880,19,2
54,Random,"[ 0.18951474  0.82197078 -0.63919111 -1.19823804 -0.34847546  0.34697984
 -0.08589394  0.60293928 -0.13949082 -1.34820212  1.52191732 -0.92049535
 -0.54831682  1.54784191  0.05912733 -0.09135691 -0.85809874 -0.66420523
 -2.46147072  1.11031498 -1.079519    0.99325565 -0.34066405 -0.62549648
  0.23902302 -1.55549138 -2.47887065  2.04667983 -1.8986068   0.76180558
  0.85449009  1.18943757]",1.0,7,0,0,0,16820,51,0
55,Random,"[-8.83755628e-01 -5.46728066e-01 -1.15896625e-01  8.26803952e-01
  5.98908061e-01  5.28789686e-02  1.02193926e+00 -8.63545387e-01
  9.99071387e-01 -2.56918069e+00 -7.80994907e-02 -2.89569299e-01
 -1.37263429e+00  1.62466605e-01  7.47581165e-01 -1.19495412e+00
 -1.20181328e+00  4.19024804e-01  1.13594724e+00  9.66508897e-01
  5.66725031e-02  5.75141729e-01  2.20553213e-01 -5.15441082e-01
  1.06785799e-03  1.04838421e+00  2.40809723e-01  1.92940839e+00
  4.76864387e-01 -5.16449798e-01 -1.46488481e+00 -1.70117165e+00]",1.0,4,2,0,0,17270,9,9
56,Random,"[-0.04254281 -0.76182406 -0.14887554 -0.45915977 -0.79055258  0.90842468
 -0.35813332  1.4629255   0.58749447  0.91288463  0.66797152  1.42666021
 -0.87778438 -1.52626935 -0.13221051 -1.4518356   0.87997417 -0.22217713
 -0.16607022  0.91440552 -0.57183025  0.32120872 -0.33016878 -0.70869481
  0.48645593 -0.09991751  0.23410944 -0.82990373 -1.1701692  -0.40373859
  0.50789159  1.66640955]",1.0,5,0,0,0,16940,15,3
57,Random,"[-0.43368197  0.01623311 -1.9059948   0.55453677  0.52570124 -0.42171898
  1.00841336 -0.67928289 -0.25803288 -0.87766215  1.0073325   0.99199405
  0.22288097 -0.18776892 -0.16821688  0.61153603 -0.97450458 -0.27536284
  0.6461319   1.2843754   0.76412045  0.67099816 -0.62899615  1.38684325
  1.38248491 -0.21041093 -0.71684978 -0.97371765  1.4314594  -1.25429052
  0.12764767 -0.17963573]",1.0,5,0,0,0,17000,31,1
58,Random,"[ 1.43797271 -1.38589535  0.91079526 -0.53896164 -0.17703353  0.73513504
 -1.39018229  0.23873911  0.88847629  0.15128901 -0.07079602 -0.30748144
 -1.1988394   0.57105448  1.97026454 -0.76080764 -0.48827455 -0.55077529
 -0.71345548  0.61022703  0.60167819 -0.50170281  1.08036106  1.22565247
 -0.81971741  0.74860201 -0.12640684 -0.3389876  -0.25387794 -0.89360922
  0.34589117  0.26918385]",1.0,5,1,0,0,17120,19,8
59,Random,"[-1.32829302  0.48915478 -0.74902419 -0.88269667  1.08111849  0.95374363
  0.77603213 -0.37754054  2.3653942  -1.16971747  0.8139151   0.17822933
 -0.26307685  0.91050599  2.01783379  3.1721863   2.23956957 -0.97677051
 -1.89462912 -1.00894712 -0.55327285  0.62206035  0.89188654  1.46208478
 -0.08852563 -0.25583043 -2.48048268  0.72003447  1.85121492  0.53634091
 -1.78565111  0.33057194]",1.0,5,1,0,0,17060,17,5
60,Random,"[-1.10810498  0.7007974  -0.3250602  -2.73452856  0.91991074  2.44073207
 -2.59781871  0.42604397 -0.82079043  0.62382916  0.31464622 -0.46319016
 -1.12793524  0.38146749  0.15668354  1.66894555  0.6270604   1.14828669
  1.17729367  0.44204979 -1.48759151 -1.73121869 -0.08907981 -1.06259462
  0.50766548 -0.8484945  -2.50824179 -0.30506161 -0.58696917 -2.22522185
  0.46165391  1.74653925]",1.0,7,1,0,0,16340,15,5
61,Random,"[ 0.26724969 -0.0584984  -0.62320461 -0.94502201  0.3998336  -0.82619133
  1.05601213  0.71470058 -0.31298356  0.2746061  -0.24488295 -1.38552877
  0.22544853  0.71009562 -1.61494059 -0.3003726  -1.68451008  1.39648253
  0.87612313  0.41946521  1.17352084  1.53282233  0.28317571  0.92724396
  0.09892844  1.72325668  0.26407717  0.30337645 -2.25409285  0.58213716
 -0.71675813  0.77868418]",1.0,6,0,0,0,16640,21,1
62,Random,"[ 0.38478425  0.886831    0.34556218 -0.22215463  0.62129308 -1.02704912
  1.26380819 -0.89120362 -0.24001074 -0.43710481 -0.47411251 -0.68059486
  0.86961559 -0.08995923 -0.81537101  0.38038958 -1.39116463  0.94782486
  0.0405168   0.02467446  0.24229097  0.5007627   0.10872336 -1.78934922
 -0.06944449  0.75027297  1.75087377 -0.24726284 -0.06857902 -0.7231962
 -1.07990232 -0.34254527]",0.8263235688209534,3,0,0,0,17600,48,4
63,Random,"[-0.19311441  1.33404016  2.37620753  1.16840034  0.01121496  0.29054223
  1.19112659  0.13458918  0.08161396 -1.11736417 -0.32538382 -0.85286376
 -2.14922639  0.34928995  1.52532252  0.35147391  0.07972075 -0.86074415
 -2.00396141  0.34895625  0.49446049  0.33645005 -0.07339859  0.11325376
  0.80598096  0.95798877  2.13972498 -1.08008082 -0.14009311 -0.75981618
 -0.60596258 -0.29220878]",1.0,4,0,0,0,17000,11,1
64,Random,"[ 0.20309831  0.96448795 -0.76950063  0.52370851  0.61161641 -1.58860444
 -0.27427276 -0.67951049 -0.30359014 -1.12560832 -0.30956623 -0.28872804
 -0.02811625  0.96991505 -0.14653143  1.42716257 -0.56216401 -0.90711345
 -0.47715377 -1.09157747 -1.0995667   3.16812096 -0.85575959 -0.19971642
  0.98438323  1.05299019 -1.10945297 -0.6041228  -1.30657251  2.41115809
 -0.08654125  1.60401183]",1.0,5,0,0,0,16760,33,2
65,Random,"[-2.27681266  0.41580891  0.88989348  0.50983748 -0.65685761  0.70781164
  0.91530176 -0.04532802 -0.10404032  0.14883386  1.60626649  1.123886
  2.00961216 -0.28161089  1.2023421   1.02418625  0.0878464  -0.03343993
 -0.93882229  0.20969298 -0.2882118  -0.458823    0.61204256  0.95344873
  0.157804   -2.06547118 -1.49950215  0.97879164  0.40562294  1.49600469
  0.80364679  0.17511052]",1.0,5,0,0,0,16940,33,1
66,Random,"[-0.32072566 -0.52282077  0.26057811 -0.29256215 -0.27562364 -0.37687766
  0.62709888 -0.38077636 -1.07246196  2.54302701  0.36629503 -0.15109828
 -1.27052968  2.05189474 -0.10291379 -1.1154449   0.21983737  0.9524042
 -0.0379439   0.383439    1.32992128  0.13599095  1.0354848   0.46354142
  1.14812909 -0.34659601  1.74106854 -0.47901341  0.25339807  0.39736307
 -0.14859789  0.6049622 ]",1.0,6,1,0,0,17000,3,3
67,Random,"[ 1.07045173 -0.20586193  0.16745356 -2.26923353 -0.71820126  1.19131553
  1.05651943  2.0940327   0.27243826 -0.36062412 -0.9130039  -1.32850923
  0.08861432 -0.85509487  0.43289914  0.29085764  0.49586488 -0.27464032
 -1.13955112 -1.24225484  0.24558223 -1.50007991 -0.0897838   0.86772632
 -1.34767362 -0.4109612  -0.032715    1.16666849  0.5538028  -0.71266147
  0.27875625  1.18739056]",0.8156052231788635,3,1,0,0,17540,33,2
68,Random,"[-1.22064432 -1.46270994  0.19476725  0.85315436 -0.37110577  1.62338474
  1.30365355  2.14197614 -0.62441701  0.84448833  2.33773353 -0.26102106
 -0.99638507  0.18845496  1.42402346  0.23976538 -0.41852102 -1.5127778
  0.08269235 -0.54929943  1.74320758 -0.65730005  0.14187423  1.01560444
 -0.29026273 -0.95951163 -1.14464099  0.95820918 -0.79743361 -0.19651206
 -1.82891124 -0.23555475]",0.9899601936340332,5,0,0,0,17000,16,3
69,Random,"[-1.97057906 -0.73506247 -2.27891189 -0.29407851 -0.65040239  0.72378908
  1.51884396 -0.2320902  -0.3909737   0.45159341  1.12238909 -0.19871227
 -0.13294824 -0.33887013  0.68523087  1.25499494  1.36648235  1.02228437
  0.14733165  0.80365454  0.11928293 -1.01467525 -1.77530325 -1.12826822
  0.77560064 -0.42785637  0.90821735 -1.32716956  0.02593385  0.59285632
  0.08127627 -0.51049959]",1.0,6,1,0,0,16700,16,7
70,Random,"[-0.41010883 -1.55091854 -1.29075338  0.82029172  1.77411579  0.13887983
  0.17889508  0.05212996 -1.14767002  0.29450825 -0.69929638 -0.543141
 -0.1697127  -0.27436761 -1.09686125  0.45293953 -0.57105204 -0.36677241
 -0.2878713  -0.0079918   0.1263923  -2.47155865  0.37249418  0.29139563
  0.19437751 -0.26399377  0.98057588  0.07631972 -0.57311341 -1.14521445
 -0.88854029  1.21727265]",1.0,4,0,0,0,16880,4,2
71,Random,"[ 0.12871311 -1.48155201  0.24057686 -0.03651313  1.3356899  -1.59394799
  0.10885564  1.184052    0.29475075 -0.30248256 -0.64789847  0.35018498
  1.66207797 -1.73836206 -0.04933495  2.1316933   0.00307741 -0.15734032
 -0.65499407  0.00234789 -0.06848098 -1.37257964 -0.66517247  0.729788
  0.47212181 -1.19950084 -0.23948232  1.61368877 -1.59865312  1.17970931
 -0.69054064  0.20334346]",0.9899198412895203,6,0,0,0,16940,12,2
72,Random,"[ 0.40827819 -0.65124643 -0.46877957  1.14835913  0.20313241  0.51529292
  0.77719181  0.37178975  1.35566791  0.80015666 -0.13902445 -0.7844531
 -0.16797531  1.30496766 -2.95924067 -0.81445278  0.26288727 -0.59595495
  1.49699357  0.97610798 -0.2529788  -1.85920807  0.40160954 -0.14418394
  1.09774147  0.35903418 -0.33653359  0.24399085  1.35391297  1.13191344
  0.26817098 -0.61146376]",1.0,6,0,0,0,16640,21,1
73,Random,"[-0.46289566 -0.28268957  0.36456545 -0.12726922  1.37600636 -0.73449604
  2.37782922  0.26099646  0.01085429 -0.23780182  1.15374709 -0.43381985
 -2.52623279 -2.14349538  0.17247744  1.41588038 -0.12610052  0.28727345
  0.82283316  0.41720371 -0.02574497  0.90881572 -1.30857202  0.8049689
 -1.84329804  1.41753926  1.35126118 -0.11614078  0.19497869 -0.05909192
  0.51626155  0.21786243]",1.0,6,1,0,0,17000,2,3
74,Random,"[ 0.76140301  0.49525719 -1.30965025 -2.60575407 -0.42836158 -0.29397415
 -1.24524328 -1.0583594  -0.52703659  0.72037006  0.07169761 -1.08651904
  0.26888269 -0.26799608 -1.68369697  0.37020631  0.23385778 -0.23944645
  0.46347811 -1.02767871 -0.57946439 -0.06032467 -0.66731008 -0.12789794
 -0.52931359 -1.86936905 -1.33807652  0.63905115 -0.13553501  1.0746278
  0.37993063 -0.91194706]",1.0,3,4,0,0,17180,30,10
75,Random,"[-0.6425651   1.08748345 -1.73303388 -0.33783186  1.01996996 -0.28997064
  0.95178177 -0.45294801  0.46707755 -0.64299413  0.86785288  1.25390705
 -1.54459064  0.65993088  0.52463638  1.20797798 -1.54874452 -0.16157703
  1.10837363 -0.51824703  0.46584781 -0.60132796  0.057265   -0.9800823
 -0.54348437 -0.21074016  0.25272038  0.61216418 -1.05574647 -1.69578933
  2.33620001  1.20373649]",1.0,5,0,0,0,16760,31,2
76,Random,"[ 0.95098341 -0.36367445  0.25249386 -0.11715334 -0.68260969 -0.59821915
 -0.46502368 -1.34984751  1.45993905 -0.92496776 -0.72414287 -0.07991043
  0.10636565  0.9239885  -0.71736623 -0.00371566 -0.61587124  1.17636461
  0.71546557 -0.6674663   0.11323743 -0.33391702  0.1007081   0.20035568
  0.37695495 -1.14247654 -0.07027099  0.17924091 -1.07359155  0.38332139
 -0.40417064 -0.1583286 ]",1.0,4,4,0,0,16820,15,11
77,Random,"[-2.53814655e-01  2.02983771e-01 -1.65557628e+00  2.97709955e+00
  1.34619494e-01 -7.76529028e-01 -1.16948801e-01  2.05581748e+00
  6.85856699e-02 -7.19040424e-01 -1.18369672e+00 -1.45388895e+00
 -1.40159348e+00  5.99362774e-01  6.41136037e-01  4.10811417e-01
 -5.14640877e-01 -1.03746353e+00  5.82566500e-01  4.90903059e-01
  2.28198984e-01 -2.20380215e+00 -8.40410705e-02  5.74020361e-04
  1.75479725e+00  1.76033609e-02 -5.93234569e-01  8.48909174e-02
 -1.63187283e+00 -9.85531991e-01  1.56741705e+00 -5.61345736e-01]",1.0,4,0,0,0,17240,15,1
78,Random,"[-3.99624569e-02  4.22276247e-01  7.65180216e-01  1.88964492e-01
  5.87530799e-01 -8.30101346e-01 -8.79075700e-01 -4.18422901e-01
  1.29617637e+00  2.62994711e-01 -7.38346392e-01 -1.96566265e+00
  7.53158002e-01 -7.17054812e-01  2.71186719e+00 -8.74467688e-01
 -1.04355480e+00 -1.36944341e-02  1.51805509e+00 -1.24120548e-01
 -5.49909079e-01  9.40964965e-02  3.08900790e-01  7.50026675e-02
 -9.55861971e-01  5.88192152e-01 -6.77212384e-02 -1.94872678e+00
  1.97943583e+00  2.96185279e-01  5.86618692e-02 -1.40690695e-03]",1.0,5,0,0,0,17000,30,1
79,Random,"[ 0.26856377 -1.00087941  0.16530303  0.04792356 -0.69071597 -0.8497347
 -0.95059081  1.11513481  0.03545984 -0.72007327 -0.18143163  0.35943801
 -2.10906979 -0.54681966  0.62760877  2.94648776 -1.32980444 -0.62762947
 -0.68697846  0.23632366  0.56982688 -0.6458766  -1.23298761  1.50114306
 -1.57601865 -0.8171085  -0.23560994 -1.27030432 -1.6211033   1.00909538
 -1.84396967 -0.08788073]",0.9999118447303772,5,0,0,0,17060,14,4
80,Random,"[ 0.35463535  0.0786562  -0.71362342  1.00284994 -1.6377057   0.97524983
  0.51576014 -1.04835897  0.28426069  1.17773218 -0.79518443  0.83810366
 -1.85001839 -0.67064326 -0.30890304 -0.80524636  1.33243527  0.5761075
 -0.41103849 -0.76778134  1.42082939 -0.19754876 -0.9068365   0.8861916
 -0.9612779  -0.46163314  0.71490268  0.10254833  0.15724103  0.91830023
 -0.80779451 -1.15378417]",1.0,6,0,0,0,16820,17,5
81,Random,"[-1.02593486 -0.90070212  0.41505473 -0.91454391 -0.56854914 -1.11636968
  0.88931508 -1.32074884 -0.6786386   1.16460706  2.08116226  0.70328893
 -0.25088039  1.11134211  1.18987998  0.8900342  -0.38071119 -0.67940426
 -0.05330786 -0.11350298 -1.1913208   1.80210985 -2.35989875 -0.47382838
 -0.77508308 -0.35746667  0.32541978 -1.10146854 -1.03286552  0.96682863
  1.43141587 -0.08687089]",1.0,6,0,0,0,16940,15,3
82,Random,"[ 0.49800007  0.82860342 -0.30072477 -0.48598604 -0.71084483 -0.66882228
 -0.14594533  0.27302739 -0.74273063 -0.35953013 -1.78659544  0.58073366
 -0.12136648  0.17599062  0.37730992  1.18539092  0.64697741  0.8088751
 -1.13490424  0.39055862 -1.57153469  0.43790975 -2.59937743 -0.60836412
 -0.09036568 -1.30384676  0.34977909 -0.7842677  -0.2802096   0.62051465
 -1.46213477 -0.50164418]",1.0,5,1,0,0,16940,17,4
83,Random,"[ 0.96738894  0.02889072  0.76451169 -1.41387001 -2.59232587 -1.04253602
 -1.02771863  0.78012813  0.11419991  0.14110749 -0.4767221  -0.5571025
 -1.70577201 -1.15207057 -0.33563476 -0.11038362 -0.67954768 -0.03328184
 -0.74675483 -0.67227232  0.35434948  0.45035637  0.71142241  1.55689251
 -1.28714499  0.67439482  0.520314    1.04023906 -0.51636584  0.85339744
  0.97538573 -2.50596352]",1.0,6,0,0,0,16820,19,2
84,Random,"[ 1.23804366 -0.74173083 -0.02885144 -1.14768046  0.03210362 -0.56603482
  1.17243775  0.44911887 -0.53305509  0.47640777  0.59198324 -0.06827309
 -1.98046067 -1.72596085  0.67800921  0.32526579  0.24322668 -0.42115
 -1.15247785 -0.42477498  0.22877967 -0.18488872  0.18397349  0.30059154
  1.84767482  0.9964623  -0.74196415  2.11813214 -0.18173533 -0.57624012
 -1.21496663  0.24365956]",0.9997052550315857,5,0,0,0,17180,17,4
85,Random,"[-0.56852678  0.08786431 -2.79792729  0.42454504 -0.46590296 -2.55241401
  0.05901662  0.61661693 -0.56891876  0.36118371 -0.488206   -0.69304341
 -0.22643777  0.90456135  0.71891216  1.44765812 -1.0231212  -0.0895013
 -0.99882859 -2.13770584 -0.70538802 -0.06049305 -0.72924517 -1.21741446
  0.2059667   0.96776325 -0.45736085 -0.37662331  1.22216166  2.44413291
 -0.22655156  0.47982913]",0.9997286796569824,6,0,0,0,17060,16,4
86,Random,"[-1.87775662  2.0198296  -0.505554    0.61745972  0.21640661  0.04891076
  0.12071012  0.45210616 -0.65598122 -0.22030437 -0.67205153 -1.20785004
 -0.03980865  0.01033818 -1.321551    0.67916396 -0.9642734  -1.11930406
  1.03520626 -0.3030309  -0.10692573  0.60806217  0.85013457 -1.71134512
 -1.05421804 -0.47386429  0.48684759 -0.13847603  0.40552483  0.19694297
  0.53719159 -0.91958705]",1.0,5,0,0,0,16940,9,2
87,Random,"[ 0.27488098  2.31223549 -0.37747471  0.67255341 -0.63014045  3.10772444
  0.13061784 -0.3318901   0.36790476 -0.66798729  0.12642956 -0.2583973
 -1.49954554  1.60133548  0.20921747  0.93787935 -1.32569023  1.30747776
 -1.90836635 -0.70786955 -0.35525693  0.80677192  0.3410242   0.08800789
  0.96671875  1.30720529  1.23399005  1.46565239  1.77060706 -1.10103896
  1.1777998  -0.80671735]",1.0,6,0,0,0,16940,43,0
88,Random,"[ 1.11208905 -0.7061603  -0.50596873 -1.88173714 -0.51870582  0.01858792
 -0.48374734  0.46975058  1.50291238 -1.41924009 -1.39897648 -0.45456922
 -0.3819759  -1.73869224  0.24434939 -0.41393425 -0.39581122 -2.20956759
  0.78939697  0.32814497  0.62871976  0.38450621  0.21068316 -0.50257723
 -0.65401407  0.40042631  0.04596961 -2.04998579  0.08355106  1.61776845
  0.1457736   0.45364483]",1.0,4,0,0,0,16760,31,1
89,Random,"[-1.93026192 -0.61580133  0.23381125  0.00829359 -0.02738985  0.62939473
 -1.08264494 -1.81624977  1.03956913  0.57321929  0.83196423  0.14832188
 -0.7741662  -0.09445267 -0.52493737 -0.39432495  1.61979091 -1.68759559
  1.06896317  1.26853838 -0.15704002  0.31163531 -1.31980833  0.13777351
  0.52765455 -0.62704959 -1.00993404  0.56436105  1.38774846 -0.75633315
 -2.05537633 -0.54674294]",1.0,9,1,0,0,15620,13,7
90,Random,"[-1.20371158  0.01075535  1.04977027  1.07046953 -0.25166201 -0.0464266
 -0.75182462 -0.77511563 -1.90493437  2.32186868  0.78811064 -1.01311958
 -0.28961902  0.55553583 -0.42491112 -1.0819596   0.00309293 -0.02613087
 -0.03920054  0.52184104 -0.32683087 -0.41840436  0.51177658 -0.38310253
 -1.29271617 -0.87679949 -0.95069396  0.73568598  0.80455875  0.59419611
  0.30649758 -1.38167297]",1.0,6,1,0,0,17000,3,3
91,Random,"[ 0.3184583   0.65392939  0.50614848 -0.6971208  -0.31338417  0.66714021
  0.41045626 -0.99719453  0.68137607 -0.74111008 -1.41177133  1.06960931
 -0.43785271  0.74415551  0.67309493 -0.10481089  1.08318639 -0.58712475
  1.16526766 -0.47297816 -0.98437358 -0.18224781 -0.7610064  -0.44860314
  1.93338746 -2.81456795  0.64951147  0.45355672 -0.82202748 -0.51125818
 -0.64674005 -0.459675  ]",1.0,4,1,0,0,16880,4,3
92,Random,"[-0.15850248 -0.96859341 -0.26732733  0.1241065   0.26128429 -0.02489
  1.23407222 -0.02950981 -0.40975519 -0.42266072 -1.74595404  1.91276993
 -0.99207043  2.0147741   0.53587496 -0.18084861 -0.71370793 -1.01368056
 -0.18674967 -1.2108256  -0.76457006 -0.13098849 -0.80262886  0.57975894
  1.5635722  -1.07170042 -0.78230991 -0.05413857  0.85500548 -1.76444846
 -2.59041008  1.21214226]",1.0,5,1,0,0,17210,1,3
93,Random,"[ 1.14642642 -0.97334576  0.21971102  1.3634931  -0.81532973 -1.15132359
  0.82455892 -0.22317435  0.36786574  0.48440318 -0.60600149  0.98848716
  0.18883649  0.62003113 -1.18623715 -0.9124      1.41808166 -1.81509588
  1.58914524 -0.42071527 -1.10636212 -0.06256141 -1.01810219  1.0169298
 -1.61741719  1.09311477  0.00792483  2.26299811 -0.22488545  0.52348689
  0.89445024  0.7547471 ]",0.8294223546981812,3,5,0,0,17330,16,10
94,Random,"[ 1.38817794  1.22732125  0.32361121  0.62086125 -0.29781797 -2.37464128
 -1.14334133  0.85280414  0.6699317   0.95656451 -1.25552555  0.60580598
  1.24536144 -1.33457368 -0.53118266  0.49635494  1.81739881 -0.55379969
 -1.58268033 -1.30156307 -0.55472836 -1.31714974  0.1631876   1.54821506
 -0.608091    0.56947137  0.78010799 -1.32359067  1.32477927  0.53881473
  1.40622036 -0.64894358]",1.0,4,0,0,0,16880,4,2
95,Random,"[ 2.01550764  0.77992241  3.00733983  0.05923731 -1.28880943  0.45737852
 -1.09378464 -0.20379194  1.23591273  0.03430525  0.67080881 -0.80801246
  0.42184768 -1.51833107  0.36590038  0.3271883   0.29637495 -0.3258435
  0.01483935  0.93554751  0.43324951  0.46590633  0.02526387 -0.69177813
  0.07825806  0.65176348 -0.84176517 -0.26836683  0.02423081 -0.68535229
  1.70075888 -0.59261573]",0.8263235688209534,3,0,0,0,17600,49,4
96,Random,"[-0.92236279 -0.05688418  1.14665914  0.48646867  0.20621686  0.32010839
  1.41083918 -0.62902452  0.10102525  0.40988555 -0.12444508 -0.57043963
 -0.18042709  2.47856498 -1.20581491  0.28571749  0.95062574 -0.31837372
 -0.58907566 -0.49024689 -0.97846852 -0.19797831  0.0495282  -0.45815551
 -0.95922955  0.12469627  0.19989502  1.39464321  1.4433603   2.36683673
  0.20092506 -0.46906031]",1.0,7,0,0,0,17120,17,7
97,Random,"[-0.14395352 -1.61569329 -1.44988878  1.40971176 -1.22042984 -0.04868494
 -0.04803148 -1.27156471  1.07728699 -2.19139498  0.31446139  2.03702448
  0.02352071 -0.63319931 -1.08993513  1.70738388 -1.22459465 -0.74809487
  0.17751225  0.18200801  0.19361525 -1.65065499 -0.68903494 -1.06182805
 -0.16320429  0.1668823   1.7301019  -0.85684891 -0.91398164 -0.2838492
  0.75033673 -0.371852  ]",0.9899558424949646,5,0,0,0,17060,8,2
98,Random,"[ 1.05271749  0.86456439  0.59891611  0.54392297  0.03212748 -0.32481191
 -0.50252176  1.71207846 -0.18361783  0.345296   -0.77369929  0.43915413
 -1.03529271  1.51924794  3.76542892 -0.35983187  0.67083963 -0.49376369
 -0.68386439 -0.83700733 -0.9878209   0.57772667 -2.03194419  0.56240995
 -0.29704262 -0.74064834 -0.24549473  1.10462526 -0.88031221 -0.58933811
 -1.16312091  0.6591115 ]",0.9899601936340332,6,0,0,0,17000,11,2
99,Random,"[-1.18504726 -1.43357483  0.42780862  1.75879754  0.7696375  -0.18197275
  0.02045491  0.39018942  0.30754014 -1.24805002 -0.7491007   1.13668187
  0.06596457 -0.7972031  -0.79768368 -0.25909504 -0.26329296  0.75320975
  0.78182854 -1.03024388 -0.00473444  0.14951752 -0.44363214 -0.04081198
  0.567364    1.09930821  0.27546741  0.87673235  0.53491991 -0.67124646
  0.28825972 -0.96766486]",1.0,5,5,0,0,16550,25,9
100,Random,"[-0.20508864 -0.47578311 -1.04649651 -1.23455728  1.89547007  0.95238424
  1.01929418 -0.53000549 -1.18779494  1.1081537  -0.36226331 -0.99078158
  0.03819845  0.27426187 -1.37582347  0.30418085 -0.1545849   0.26062415
 -0.68670119  0.96566843  0.66714808  0.21728112  1.59197546 -0.85777861
 -0.22389162 -0.44634266 -0.2981109   0.62230078 -0.35652346  0.40520083
  0.58385756  0.86470856]",1.0,7,0,0,0,16820,51,0
101,Random,"[ 1.86541256 -1.11083539  0.58221121  0.56483701 -1.73042872 -0.04526353
 -0.26755735  0.52218876 -0.50727389 -1.24300996 -2.40447414  2.1007347
 -2.62251353 -0.65262898 -0.9089045   1.85639115  1.39767869  0.89765693
  0.91451183 -1.01346524 -2.49891185  0.47377106 -1.36359857 -0.00513451
  0.17461936  0.57263357  0.73070233  0.40993918  2.22534321  0.54716791
 -0.3580919  -0.78770242]",1.0,5,0,0,0,17000,31,1
102,Random,"[ 0.7100761  -0.04026954 -0.32028625 -0.07343415 -0.37809554  0.41357786
  1.83062799 -1.05710832 -0.26714817 -0.36219254 -1.32460917 -0.2187431
  1.71198523 -0.85048793  0.34428879 -0.01099904 -0.81658829 -1.30136232
  0.71785581 -0.79438981  0.44285672 -1.03503377  0.99216982  0.24475659
 -1.32750051 -1.28503502  1.63305285 -0.00800655  0.27812613 -0.59175211
  0.17504862 -1.64106303]",1.0,6,0,0,0,16640,18,1
103,Random,"[-0.14457054 -0.75414498  1.39478594  1.17770671 -0.17462983 -0.48505713
 -0.00439797  1.34081057  0.04424368  0.18594005  0.91434075 -1.03647273
  0.19496414 -0.49629678  0.07466767  0.58403244  0.23480017  0.5795828
 -1.94562118 -2.01581271  0.25414113 -1.76300039  1.457819   -2.09780446
 -0.02003405 -0.18318101 -0.35321619 -0.69336929  0.01963667  0.21873746
 -0.67622984 -0.45638559]",1.0,6,0,0,0,17180,16,4
104,Random,"[-0.45438913  0.01456793 -0.29332603 -0.95852081  1.82463419 -0.80844773
 -1.46635455 -0.81711617 -0.79925298  0.03645374  0.47062795 -0.33589048
 -1.39399545 -0.97654239 -0.65648802 -0.36451254  1.51272149  1.38943646
  0.30643457 -0.4523214   1.45534742  1.092859    1.44279735  0.58990933
 -0.76987912  0.13901899 -1.32078168  0.75969796  0.03215095  0.48551509
  0.4720553   0.66463465]",0.8156388998031616,3,1,0,0,17420,38,3
105,Random,"[-1.51290225  1.24126714 -0.22174214  0.49273955  0.66457012  0.84637659
  2.05180857  0.87446613  1.03924028  0.73295751 -0.94063097 -0.06994411
  1.99515407  1.86040842 -1.10013048 -0.7542626   0.15294835 -2.47283408
  0.92185014 -0.47296733 -1.63344986  0.78541172  1.98658553  0.19169903
  0.3144286  -1.13017279 -0.27431311 -0.64072315  1.39975593  0.54086116
  0.21475075  0.81635406]",0.8529662489891052,4,2,0,0,17480,54,2
106,Random,"[-0.6741602   0.51191359  0.81963952 -1.23539884 -1.03793626  0.37353037
 -1.1305272  -0.39326281  1.0203939  -2.40941086 -0.246329   -0.16219488
  0.26862633  1.13695915 -1.41794845  0.1878414  -0.18643795 -0.46810574
  1.13896119 -0.78685972 -0.15609012 -2.73313349  0.97390692 -0.9849241
  0.51613999 -2.18217888  0.16942252  0.1143798  -0.45826032 -2.51134204
 -0.98739846 -0.06072754]",1.0,4,6,0,0,15920,16,10
107,Random,"[-0.45239014 -0.88076488  0.13157801  1.76881961 -0.71739975 -0.56512843
 -0.31017243 -0.92924964 -2.43650809  1.33685486  0.41317814 -0.21694274
  0.1610718  -0.28945524  2.21832079 -1.08837543  0.30120997  2.14005611
 -1.74862432 -0.22524592  0.68191451  0.93338623 -0.32128521  1.24431886
  0.63007106 -0.9134963   0.87255489  0.84132812 -0.4461874   0.6431184
 -1.16842526 -0.10712749]",0.9899601936340332,5,1,0,0,17000,15,2
