,emitterName,latentVector,completionPercentage,jumpActionsPerformed,killsTotal,livesLeft,coinsCollected,remainingTime (20-timeSpent),calc_higher_level_non_empty_blocks,calc_num_enemies
103,CMA-ES,"[-4.46074205e-01  6.01546182e-01 -1.40503784e+00  2.09768592e-01
 -5.71790665e-01  6.82207382e-01 -4.23317868e-01 -1.13713359e-03
  5.18181345e-01 -2.67815110e-01  5.72281438e-01 -1.24069140e+00
 -2.63842973e-01 -3.06119544e-02 -1.44485202e-01  6.51791127e-01
  1.83932615e-02 -2.84680638e-01  1.00842128e+00 -2.03888946e-01
 -1.15132499e+00  3.99930721e-01 -8.13038852e-01 -3.68195904e-01
  1.53873332e+00  1.09162954e+00  1.53354903e-01  7.77551544e-01
 -6.95422536e-01  1.07549632e+00  8.68583429e-02  9.91985196e-01]",1.0,6,1,0,0,17000,3,2
104,CMA-ES,"[ 0.08966068  0.18875425 -1.48149245 -0.03437292  0.25174725  0.2608018
 -1.06735798  1.05165874  0.59726803  0.03949419  0.52392439  0.14257353
  0.70050127 -0.40334508  1.35051924  1.04393353 -0.34399445 -0.07497067
  0.19519191 -0.1473063  -0.90716513  0.51711232 -0.18271581  0.04103766
  0.19699486  0.42803071  0.17320133  0.04152217 -0.48627006  0.36027183
  0.22632092  0.79392434]",0.8156388998031616,3,1,0,0,17420,39,3
105,CMA-ES,"[-0.65704215  0.68214172 -0.86379026  1.17212607 -0.30899617  0.53220116
 -1.17747219 -0.08280298 -0.11505571  0.79100422 -0.68151805 -0.47967495
  0.08737848 -0.54790693 -0.62607506  0.01957447 -0.15824892 -0.18875061
  0.83323475 -0.64855485 -1.3651728  -0.40981267  0.31044372 -0.09563191
  1.06175228 -0.62078216  1.073071    0.84455727 -1.34452485 -0.10001079
 -0.55727387  0.62288456]",1.0,4,0,0,0,16850,20,1
106,CMA-ES,"[ 6.34360793e-04  1.06105678e+00 -5.15590345e-01  1.48756287e-02
  8.30774505e-01 -5.78691514e-01 -1.37445736e+00 -9.03526229e-01
  1.56809771e+00 -4.03778431e-01  3.61920141e-02 -3.51626192e-01
  1.68214202e-01 -5.75916945e-01 -2.22850942e-01  5.25122096e-01
 -2.63708572e-01 -2.46826303e-01  1.14212165e+00  1.03569051e-01
 -1.29344283e+00 -6.22612488e-01 -1.50511848e+00 -4.68547233e-01
  7.32319040e-01  1.46810173e-01  2.41651602e-01 -5.78597578e-01
 -3.33185254e-01  6.36624810e-01 -1.60512321e-02  9.52354615e-01]",1.0,7,1,0,0,16040,17,4
107,CMA-ES,"[-0.76034386  1.2757597  -1.52637976 -0.04842758 -0.01084808 -0.20538801
 -0.76121047  0.67498195  0.35163963 -0.65773011  0.12522728 -0.93571916
  0.12839369 -0.69002619  0.47809851  0.79616878 -0.28181546 -0.1335731
 -0.21886295 -0.42362375 -0.79151109 -0.36017281 -0.21663122  1.51039189
  0.20031092  0.03756933  0.72782394  0.24452946 -0.77075322 -0.35227788
 -0.82119465  1.20310223]",0.8261634707450867,2,0,0,0,17720,31,1
108,CMA-ES,"[-0.25909959  0.3282072  -1.4552718   0.06674911  0.59627287  0.35210809
  0.01564627  0.20342357  0.94069344  0.7002575   0.04294928 -0.32189677
 -0.31174814 -1.52576111  0.12121177 -0.0620311   0.14773839 -0.21951271
  0.58625398  0.35556668 -2.10328511  0.25611207 -0.27701498 -1.39965485
  0.33144515  0.54190877  1.24682454  0.62298954  0.43325344 -0.21170391
 -0.43572876  1.36569971]",1.0,6,1,0,0,17000,2,2
109,CMA-ES,"[-0.61444328  1.0825449  -0.92364281  0.8614638   1.42874827  0.2073714
 -0.48787479  0.50471588  0.10971516 -1.03265922 -0.88057693 -0.5720207
  0.19300037 -1.11269781 -0.72549572  0.91007482 -0.41075706  0.88199678
  0.36611052  0.0357351  -1.99516526  0.35740933 -0.3224368  -0.33435253
  0.65710311  0.24262495  0.43356529  0.32149486  0.03690323 -0.15764303
 -0.01546286  0.6186989 ]",1.0,5,1,0,0,17300,16,8
110,CMA-ES,"[-4.00773023e-02 -1.34101279e-01 -1.68055131e+00  2.06437921e-01
  1.21623950e-01  1.11807560e-01 -1.41442943e+00  1.29452743e-01
  8.43138737e-01  3.56239629e-01  3.04535530e-01 -8.37132138e-01
 -1.37207877e-01  6.46334649e-02  3.40420624e-01  9.03925567e-01
 -1.12107150e+00 -2.47353244e-01  1.40909710e+00  1.36426364e-03
 -1.65945757e+00 -3.41569668e-01  2.79366062e-01 -1.17135576e+00
 -2.43106568e-01  1.34341173e+00  9.50564107e-03  3.96963327e-01
 -5.77942374e-01 -2.76586840e-01  6.13591433e-01  5.43281616e-01]",1.0,5,0,0,0,16940,32,1
111,CMA-ES,"[-6.42572728e-01  1.49798792e+00 -9.29298861e-01 -3.20791785e-01
  4.44397139e-01  1.20859402e-01 -1.23301141e+00 -7.15045370e-01
  5.88516040e-01  4.55498749e-02 -9.79259784e-02  3.09376751e-02
  9.45669840e-01  7.12355806e-02 -3.35841936e-03  1.73165845e+00
 -1.66342434e-03 -2.27978166e-01 -2.74063376e-01  5.60947269e-01
 -9.35481348e-01  2.49317032e-04 -5.86151905e-01 -2.55908236e-02
  1.63265181e+00  7.17245004e-01  2.79362339e-01 -4.20350877e-01
 -4.01895129e-01  3.94696101e-01  5.01648860e-01  4.31426816e-01]",0.9899198412895203,6,0,0,0,16940,14,2
112,CMA-ES,"[-0.28313632  0.64634861 -0.92376564 -0.00362886  0.72907968 -0.0948095
 -0.15689913 -0.72201389  0.64212408 -0.14655147 -0.12082794 -0.52100774
  0.62015035 -0.65560493  0.36023458  0.5669186  -0.32485402  0.39210663
  0.57791435 -0.19073971 -1.26820019 -0.11170091 -0.32317953 -0.41342794
  0.62622712  0.27840399  0.01984602  0.74990726 -1.12406347  0.05943626
  1.16558578  0.59184808]",1.0,6,0,0,0,16760,33,2
113,CMA-ES,"[-0.05141209 -0.10322182 -0.7099836   0.10219629  0.52225796  0.70577961
 -1.19591231  0.31045847  0.44270156  0.32474771  0.06834291 -0.4736183
  0.14811994 -0.96915413 -0.41383325  0.85877141 -0.21888754  0.24115049
  1.6690936   0.10855218 -0.52167623 -0.63580489 -1.03007655 -0.46710074
 -0.08004525 -0.13181372  0.07450825  1.36599518 -0.73025847 -0.2000259
  0.43173832  1.40989059]",0.9899601936340332,6,0,0,0,17000,11,2
114,CMA-ES,"[ 0.17499567  0.04159252 -1.31023963  1.65535941  0.47118203  0.17565381
 -0.84012699  0.49324718  0.06092255 -0.07080506  0.5739203   0.37333399
  0.17312577 -1.03114147  0.79778133  0.91585841  0.54170822  0.60631618
 -0.08302459 -0.46034305 -0.9769575   1.20102978 -0.20291468 -0.83217863
  0.11202234  0.7281675   0.74060438  0.45752882 -0.91113548 -0.18349197
  0.04574079 -0.570976  ]",1.0,4,0,0,0,16880,3,2
115,CMA-ES,"[-0.09513879 -0.48910028 -0.2549864   0.04605104  1.28915062 -0.47344745
 -0.36905841 -0.26251543  0.59266254  0.46526218 -0.73841718 -0.6418415
  0.93657491 -0.35061948 -0.6329302   0.15713389 -0.68336214  0.67579128
  0.45371541 -0.95837125 -1.5742638  -0.51796257 -1.00360463 -0.78502525
  0.61155154  0.6282331   0.01227113  0.82321186 -0.55342367 -1.12977425
  1.60426356  0.30323332]",1.0,4,0,0,0,17000,13,1
116,CMA-ES,"[-0.95994436  0.42061369 -1.09839834 -0.19218595  0.4306213  -0.43545124
 -1.60563832  0.33427484  0.24742499 -0.46551644  0.01544117 -0.6914313
 -0.20925225 -0.35477579 -0.07150258  1.74077239  0.43195752  1.04115636
  0.93718346  0.32566874 -1.35778523 -0.50663102 -0.24701102 -1.15852099
  0.78037936  0.18801788  0.248536    1.38039159 -0.82785151  0.3018224
 -0.23033166  1.43342246]",1.0,7,0,0,0,16760,17,3
117,CMA-ES,"[-0.67700893  0.69291403 -0.84106568 -0.58860313 -0.44293312  0.12495174
 -0.66567997 -0.24431918  1.46063311  0.4582381   1.07035414 -0.63786101
  0.31033849 -0.74657634  0.22287175  0.54355677 -0.61009819 -0.11788372
  0.32748044  0.26216493 -0.94594447 -0.41992192 -0.79788625 -0.05200449
  1.40980654  0.33152795  0.17726159  0.50130783 -0.77013481  0.68835574
  0.43408695  0.20461753]",0.9997286796569824,6,0,0,0,17060,16,4
118,CMA-ES,"[ 0.33581922  0.47230293 -0.04749036  0.19313387  0.258215    0.38927052
 -0.91018455 -0.1478524   0.47530029 -0.63696047  0.0522232  -1.09834853
 -0.02737355 -0.81137891  0.38290349  0.87525118 -0.93135331 -0.17427467
  0.67308195 -0.75490821 -0.58395894 -0.51457152 -0.21920789 -0.27714566
  0.63592136  0.91386173  0.83197954  0.39876379  0.36926934  0.54881542
  0.12687733  0.65514328]",1.0,4,0,0,0,16760,31,1
119,CMA-ES,"[-0.3944362   0.80805421 -1.56902385 -0.52982718  0.88382895 -0.0755225
 -0.79074011  0.58136225  0.72296414 -0.44435198 -0.32604324 -0.6803163
  0.02884612 -0.53976802 -0.46762103  0.01955516 -0.02109592  0.51486723
  0.84693141 -0.2124707  -1.54499411 -0.23891539  0.21236041 -0.18213532
  0.61545687 -0.15209585 -0.45256995  0.13815619 -0.27113721  1.11344037
 -1.2084746   0.81218361]",0.8261634707450867,3,0,0,0,17720,34,1
120,CMA-ES,"[-0.19148215 -0.43721601 -1.10793271 -0.49624436  0.97982561  0.15492554
 -1.65702054 -0.0680774   0.44806389  0.29565541  0.41633083  0.19678746
  0.49374712 -0.75575883 -0.20508606  0.74843102 -0.54743853  0.08017674
  1.21082342  0.6357996  -1.71419595 -0.44677399 -0.30077219 -0.42931138
  0.47890621  0.46216474 -0.70533142  0.63426895 -0.57982502 -0.17805378
  0.47075017  0.4479576 ]",1.0,5,0,0,0,16340,12,1
121,CMA-ES,"[-0.37624882  1.58599319 -1.55881374  0.18657732  0.1779697  -0.29240956
 -1.32107115  0.85003345  0.93857214  0.14333454  0.14030006 -0.76959456
 -0.5122309  -0.62000795  0.04504091  0.75904998 -0.90434895 -0.27155385
  0.93173239  0.43598886 -1.14404341 -0.94160894 -1.60198182  0.5416942
  0.73675603  0.46765641  0.21023621 -0.02170443 -0.0312487   0.14542083
 -0.11390912  0.99516745]",0.9899198412895203,6,0,0,0,16940,10,2
122,CMA-ES,"[-0.64622713  0.6290875  -0.38498872 -0.18516373  0.82943559  0.70889688
 -0.68607457  0.4898081   0.07832493  0.43642183  0.49990094 -0.24206455
  0.48790496 -0.03396836 -0.83250003  1.0587862  -0.61846244 -0.00609368
  1.50572717 -0.72077466 -1.00098843  0.95598475 -0.52866695 -0.58497096
  1.06850438  1.11149666  0.63993966  0.07232509 -0.18628879  0.52646508
  0.09298253 -0.39445371]",0.8263235688209534,3,0,0,0,17600,51,6
123,CMA-ES,"[-0.63868072  1.09241184 -1.29069447 -0.56037758  1.18321459 -0.00276767
 -0.45247718 -0.51103262  0.93568753  0.05806794  0.39613434 -0.41498836
 -0.19942058 -0.18706488 -0.76960404  0.41182674 -0.37881715  0.4578034
  0.34585052 -0.4380224  -1.59229121 -1.52972848 -0.20763126  0.16617368
  0.86125201 -0.17234014  0.24882154  0.25578778 -0.66936029  0.56261692
  0.40086853  0.51859769]",1.0,5,0,0,0,16940,33,1
124,CMA-ES,"[-0.67021795  0.14736588 -0.90314439  1.08420631  0.47844834 -0.32974476
 -0.07430373 -0.0132214   0.4847288  -0.7410695   0.4394481  -0.8555716
  0.09655359 -0.30871537 -0.18019595  0.86569264 -0.46084159 -1.17054793
  0.16162619  0.89542251 -0.59118953  0.23780867 -0.53065319 -0.20995595
  0.46262768  0.62039067  0.04563151  0.38416787 -0.23450027  0.20870537
  0.28988895  1.51599462]",0.9951865673065186,3,0,0,0,17240,8,2
125,CMA-ES,"[-0.10934533 -0.06834808 -0.32074831 -0.63636839 -0.05207372 -0.0129881
 -0.83738707  0.75054999  1.24656615  0.40665892  0.46709902 -0.27957774
  0.74501443 -1.32313479  0.11871947 -0.00338159 -0.74500695 -0.64366344
  1.98320787  0.09814818 -1.17230359  0.15325706 -1.16398036 -1.70244608
  0.18997529  0.52276103  0.49641648  1.26346869 -0.5368032   0.382388
 -0.11592232  1.59786351]",1.0,5,1,0,0,17180,0,3
126,CMA-ES,"[-0.00993681  0.64187986 -1.49135651 -0.61394135  0.7269385   0.81317537
  0.06588277  0.00183787  0.10843074  0.07753013  0.22972733 -0.33494796
  0.68610475 -0.36665734 -0.14346351  0.54000849  0.18156263  0.78524098
  0.97968824 -0.43437642 -1.76942288  0.35330682 -0.7935951  -0.86865165
  0.62945419  0.49730362  0.1965359   0.08458414 -0.09782785 -0.32671863
 -0.29776873  0.72920646]",1.0,4,0,0,0,16880,7,2
127,CMA-ES,"[-0.5808869   0.38717261  0.38722125 -0.92819702  0.57625288  0.59300292
  0.04984684 -0.16898701  0.83894    -0.40174263 -0.11096455 -0.2358456
  0.2207403  -0.60869646  0.58121728  1.41970178 -1.00279675  0.56496654
 -0.44584253  0.37262856 -1.1713799  -0.26693621  0.03900339 -1.04558088
  1.13573722  1.10149743  0.16906908  0.85609916 -1.02573277  0.50535004
  1.07974546  1.05380819]",1.0,5,0,0,0,17000,30,1
128,CMA-ES,"[-0.92546714  0.8086176  -1.57052084  0.72953706  0.01600433  0.26471126
 -0.48377265  0.46552238  0.688565   -0.03536552 -0.1734166  -0.26535268
 -0.01992197  0.14192736 -0.25071781 -0.18542692 -0.72442821  0.33609194
  0.08159937  0.68244804 -0.81645986  0.4037056  -0.92430797 -0.56430071
  0.95371392  0.81712609  0.41988015  0.66514736  0.31595184  0.26123501
  0.21767739  0.34671064]",1.0,6,0,0,0,16760,33,2
129,CMA-ES,"[ 0.28739813  0.52771251 -1.02549386  0.52583474  0.4049126   0.29598134
 -1.1501605  -0.2315651  -0.62292697  1.34744196  0.41286868 -0.06704057
  0.3566041  -1.2538966  -0.62722844  0.77834497  1.30717066  0.61482551
 -0.02440353 -0.18981681 -1.93575141 -0.74066628 -0.51372953 -0.75860496
  0.85638414  1.32763017 -1.58807524  1.21817888 -0.03393416 -0.04474091
  0.81843213  0.84334961]",1.0,5,0,0,0,17300,18,3
130,CMA-ES,"[ 0.48433412  0.12457444 -1.07499012 -0.54016729  0.32679452 -0.0855673
 -1.29076086  0.80763125  0.87866993 -0.66226232  0.4161394  -0.34705695
  0.58234254 -1.7352055   0.20988417  0.63294303 -0.43825013 -0.08488619
  1.19696823  0.70113674 -1.17109734  0.01748512 -0.5120331  -0.31684943
  0.60879457  1.29106768  0.58865813 -0.33747147 -0.74030216  0.17111167
 -0.11357982  0.71616101]",0.8261634707450867,2,0,0,0,17720,31,1
131,CMA-ES,"[-0.67496817  0.87780703 -0.82528497 -0.05955308  0.30300591 -0.37599155
 -0.90328496  0.39610505  0.4905869   0.25443137  0.61655339 -0.84836137
 -0.10338637 -0.46564411 -0.34319051  0.39840664 -0.77093612  0.23747623
  0.47523996 -0.38128539 -2.04752247 -0.45047574 -0.24052909 -0.24246984
  1.99377868  0.10759937  0.07308355  0.83741391  0.00674967 -0.64644267
 -0.3932811   0.58633379]",1.0,5,0,0,0,17000,30,1
132,CMA-ES,"[-0.26518382  0.56949637 -0.85574076  0.55533987  0.56782725  0.07660603
 -0.78690277  0.58455656  1.2225304  -0.03548751 -0.68627709 -1.53758382
  0.44908411  0.41689518  0.12387314  0.92543824 -1.0950626  -0.52428856
  0.94516248  1.15342081 -1.88461621 -0.19824115  0.23750658  0.02079168
  0.42416097  0.3788309   0.33580343  0.70050218 -0.07603137  0.53545194
 -0.32250375  1.03153844]",1.0,4,1,0,0,16940,10,5
133,CMA-ES,"[-0.13501954  0.69359676 -0.31747786  0.68175754  0.88096823 -0.60088631
 -0.8427449  -0.10575064 -0.50526865  0.06089787 -0.19275199 -0.75543902
  0.78958807 -0.41175328 -0.59294403 -0.42381407 -1.10256914  0.54356654
  0.83460773 -0.36255236 -1.19875853 -0.17144359  0.05643042 -0.0106937
  0.63565808  0.55533279  0.81595856  0.44070421  0.0789815  -0.39935062
  0.11524378  0.15168007]",1.0,5,0,0,0,16940,13,2
134,CMA-ES,"[-0.59842295  0.166221   -1.31456343 -0.04106623  1.2752151   0.38762281
 -1.21527801  0.08514316  0.59395694 -0.31740163 -0.12283413 -0.70264751
 -0.08342946  0.00615747 -0.752369    0.85522352 -0.54476758 -0.3596966
  0.82194393 -0.40339886 -1.08071886  0.11192454 -0.46406142 -1.25379838
  0.6813502   0.3298195  -0.22982402  0.70741543  0.26182571 -0.5770048
  0.42553407  0.12507752]",0.8261634707450867,3,0,0,0,17720,33,1
135,CMA-ES,"[-0.38568093 -0.11598884 -1.0252509   0.16647609  1.29927477  0.84659855
 -0.66465252 -0.67976065  1.39353365 -1.07885888  0.22722207 -1.16990287
 -0.54675765 -0.18636832  0.96599828  0.56542428 -0.16061592  0.00520963
  0.81071079 -0.21618398 -1.37436462  0.62672019 -0.51926648 -0.54250937
  0.65042858  0.27939301 -0.17344959  0.60485489 -0.42167788  1.05799259
 -0.90693313  0.80700365]",1.0,4,0,0,0,17000,11,1
136,CMA-ES,"[-0.97673508  0.0989211  -0.09013136  0.48717831  0.56440035 -0.03278304
 -0.53682104  0.08169192  0.80767021 -0.28756238  0.89381512 -0.18497311
  0.01811351 -0.62864626 -0.61734098  0.81753317 -0.69840452  0.64688732
  0.55588213 -0.46361323 -2.1479241  -0.68313283 -0.76277696 -0.52031549
  0.80920753  0.15465971  0.97866664 -0.7411654  -0.65523739  0.15220696
  0.35302527  0.44090469]",1.0,4,0,0,0,16880,4,2
137,CMA-ES,"[-0.54248974  0.20163193 -0.5212681   0.2785221   1.16889851  0.69008711
 -1.02889246 -0.51153594  1.32873865 -0.19948835  1.27286037 -1.02223496
  0.89679709 -1.21518158 -0.02156281  0.62122413  0.17039084  0.81638148
  0.13242101  0.30485342 -0.72402575 -0.47116399 -0.28141919  0.18327028
  0.14655508 -0.04328178  0.35005373  0.86714134 -0.09007485 -0.14891323
  0.28936626  0.82498729]",1.0,5,0,0,0,17000,32,1
138,CMA-ES,"[-0.41800598  0.58239364 -1.53473419  0.20467421  1.28938403 -0.57255405
  0.11693702  0.13857254  0.96216868 -0.05612643  0.57185073 -0.46145731
  0.38594729 -0.90331213 -0.04774945  1.89613721 -0.3387274   0.10928429
  0.22639642  0.54116664 -1.45172162 -0.04708079 -0.27134744 -0.29674395
 -0.37960291  0.21657507  0.98297452  0.34944546 -0.00425929 -0.45925883
  0.09694439  0.68368192]",0.7132630944252014,2,0,0,0,17990,10,1
139,CMA-ES,"[-0.65698683 -0.25086855 -0.67226191  0.60927271 -0.31970737  0.22911659
 -0.70246571 -1.05190277  0.66109521  0.93833382 -0.99060057 -0.30670543
  0.57104434 -0.83778458  0.93342551  0.05470401  0.54284955  0.29761412
 -0.06491603  0.10776043 -0.95288339  0.54248427 -0.49185607 -0.35119468
  0.07003362  1.06004858  0.07286795 -0.23908603 -1.04154437  0.33177105
  0.36016665  0.7306011 ]",1.0,4,0,0,0,17240,16,3
140,CMA-ES,"[-0.41842371 -0.08586999 -0.5421654   0.26761305  1.05027737  0.620583
 -0.42922277 -0.81170603  1.63456988  0.07372603  0.24377379  0.21010474
  0.55288154 -0.24157494 -0.38675173  1.00109022  0.79136741  0.09842142
  0.91838211  0.35303237 -1.4336481  -0.2389103   0.91472385  0.20321958
  1.49537064  0.27264864  0.52293084  0.86302496 -0.15353877 -0.3537129
  0.91866763  0.69987105]",1.0,4,5,0,0,16820,16,9
141,CMA-ES,"[-0.55167405 -0.88595249  0.01508697 -0.61083162 -0.2770898  -0.14971177
 -0.45309956 -0.6582248   0.16039041 -0.43157389  0.48519159 -1.46819051
  0.53733065 -0.44132122  0.46109604  1.13883225 -0.64797292 -0.53238199
  1.01034803 -0.50796434 -0.93325284 -0.43425673 -0.5236627  -0.61098449
  0.16137577  0.12945226  0.47739725  0.05625158 -0.3562586  -0.11306782
 -0.59078609  0.87734626]",0.9899601936340332,5,0,0,0,17000,16,3
142,CMA-ES,"[-0.59416634  0.20574878 -1.02101594  0.437131    0.72932536 -0.15399144
 -0.17089674 -0.28239965  0.17155768 -0.13690309  0.45801564 -1.17537654
 -0.08658778 -0.4244845  -0.85885537  1.05381124 -0.47072861 -0.26387348
  1.19354045  0.22735666 -1.05547535  0.22474232 -0.80277636  0.0468737
  0.12103472  0.2469774   0.7828151  -0.25283924  0.45196594 -0.3327885
 -0.17478621  0.86390293]",1.0,4,0,0,0,17000,11,1
143,CMA-ES,"[-0.86709984  0.68766631 -0.78774122  1.67767257  0.96767547  0.02255397
 -0.32709392  0.81293064  0.65170436 -0.30133087 -0.35472761 -1.96965325
  0.79436073 -1.10343616  0.6087102   0.851135   -0.44813485 -1.0523887
  0.96729181  0.29066616 -1.2632296   0.66667522 -0.59262198 -0.43678711
  0.50277441  0.53865304  0.14151505  0.60677398  0.14406426  0.25988006
  0.31070335  0.31225278]",1.0,4,0,0,0,16760,31,1
144,CMA-ES,"[-0.3537223  -0.23801054 -1.0867998  -0.08059164  0.30112008  0.32561566
 -0.66348453  0.53230468  0.25519247 -0.13123637 -0.80064453 -1.16248354
  0.42532318 -0.12115039  0.21581977  0.85080913  0.57624432  0.97821314
  0.88967964 -0.61254919 -1.59239907 -0.64975516 -0.65216394  0.63312957
  0.65091787 -0.16643682  1.02526752  0.14060274 -0.57831639  0.26484915
  0.96522552 -0.53655244]",1.0,4,6,0,0,16640,15,10
145,CMA-ES,"[-1.12080723 -0.47781495 -1.06611716 -0.3184162   0.35425001 -0.08912757
 -1.00587131  0.39163772  0.58586068  0.12851236  0.2230933  -0.52893451
  0.65073198 -0.18709024  0.09821521  1.21645573  0.35824425 -0.04087204
  0.95276914  1.03465834 -1.97111436  0.19619789 -0.37193734  0.80750636
  1.39793106  0.55835328  0.61925504  0.2070734  -0.46168873 -0.91411279
  0.95858706  0.77885801]",1.0,4,0,0,0,16760,31,1
146,CMA-ES,"[-1.06388688  0.5993276  -1.047193    0.42109358  0.66298676  0.69052988
 -0.98410629  0.17695421  0.49123353 -0.05806802  0.15092753 -1.18332327
  0.15826348 -0.34620376  0.81039127  1.31064778 -0.60127598  0.52684881
  0.904913    0.20303108 -1.16888037 -0.19863958 -1.24955942  0.0229865
  0.37202387 -0.85019646 -0.17645039  0.71875856 -0.66075865  0.03586918
  0.05957081  1.13781082]",1.0,7,0,0,0,16940,10,2
147,CMA-ES,"[ 0.00412902  0.88200489 -1.34340872  0.59987427  1.31900044 -0.57806063
 -1.14103643  0.51608775  1.62297973 -0.4502601   0.67789519 -0.47702264
  0.15397363  0.00883756  0.72128941  0.5900314  -0.67710762  0.7710862
  1.17808312  0.24460106 -1.73005511 -0.55669035 -1.05787786  0.28221817
  1.24435444  1.0251393   0.89620137 -0.47383655 -0.77296527  0.65807574
 -0.61839132  0.80962682]",1.0,4,0,0,0,17240,15,1
148,CMA-ES,"[-0.22799029  0.03052862 -1.2860824  -0.43927879  0.54322457  0.213289
 -1.62729759 -0.22088213  1.41847761  0.51222309 -0.27252288 -0.34311505
  0.05276027 -1.17842625  0.56119329  0.33358568 -0.98356468  0.64947852
  0.95954562 -0.29799867 -1.13462517  0.10110138 -0.59635265  0.03606752
  1.03045298  0.55631952 -0.68085998  0.52197872  0.03600818  0.28018467
 -0.86359799  0.6171216 ]",0.9899601936340332,6,0,0,0,17000,10,2
149,CMA-ES,"[ 0.51053269 -0.06869402 -0.6828403  -0.77197709  0.74288507 -0.24026016
 -0.35104343  0.12777289  1.01381425  0.36785454  0.38765235 -0.65910907
  0.79020209  0.38450576 -0.07486434  0.98167426  0.00856084  1.21137143
  0.54184458  0.78181814 -0.55976502  0.28513314 -1.0545124  -1.33520343
  1.4876122   0.2986644  -0.83719277  0.26065539 -1.04386232  0.66428802
 -0.01759191  0.32489213]",0.9937052130699158,4,1,0,0,17120,17,4
150,CMA-ES,"[-0.94389799  0.46751279 -0.29315862 -0.38621704  0.48593338  0.12786884
 -1.19419414 -1.00674174  0.87116158  0.01398293 -0.25090426 -0.17256843
 -0.22699871  0.75435454 -0.82457209  0.18357297 -0.83019388  0.38284644
  0.43732382  0.66372531 -1.62404736 -1.18209361 -0.52183513 -0.51453664
  0.67477951  0.43637989 -0.07154497  1.1497586  -1.16570949 -0.99709479
 -1.15469836  1.89479238]",0.9937052130699158,4,1,0,0,17120,17,5
151,CMA-ES,"[-0.31420718  0.74709933 -1.78466396  0.2814808   0.28746429 -0.0384203
 -1.29969105  0.74444964  0.40576997 -0.78144577 -0.32477531 -0.59157038
  0.15558466  0.22247193  0.38371283  0.40698429 -0.5370123  -0.21629851
  0.27302336  0.59218956 -1.33969729 -2.15278122  0.17574284 -0.40505762
 -0.55931379  0.44358867  0.64367752  0.08086916 -0.73946352 -1.24367479
 -0.32385186  0.41924766]",0.8156388998031616,3,1,0,0,17420,45,5
152,CMA-ES,"[-0.29260676  0.33641231 -0.63496878 -1.01279724  0.13835206 -0.40991271
 -0.79996904  0.42767903  0.11397278 -0.04829277  0.32299559 -0.33634041
  0.59169469 -0.67477337  0.02634914  0.7527382  -0.41939656 -0.34440354
  1.1730911   0.33590624 -1.38592545 -0.67195495 -0.46686713  0.56654243
  0.79324108 -0.36135215  0.49549674 -0.1939607  -0.40362494  0.70313328
  0.52063778  0.9394348 ]",0.8156468272209167,3,1,0,0,17480,47,5
153,CMA-ES,"[-0.2657079   0.93498199 -0.31273111  0.36206419  1.0952836  -0.54218785
  0.37393897 -0.41070143  0.75182942  0.13145914 -0.30579725 -0.21488037
 -0.20524434 -0.20691397  0.11933675  0.06956007  0.70580344  0.13093992
  0.07078802 -0.2036833  -0.33528466  0.51183322 -0.75783598 -0.46545374
  0.68963255 -0.56732477  0.64712666  0.4217831   0.58503657 -0.02758804
 -0.26437584  0.72758674]",1.0,5,1,0,0,17210,1,3
154,CMA-ES,"[-0.17971441  0.31974771 -0.74565019  0.36119266  1.44969704  0.19363138
 -1.39374312 -0.3132078   0.66238113  0.34123938  0.01481878 -0.33372309
  0.9221759  -0.34791922  1.02345021  1.45538424 -0.27181137 -0.1009921
  0.22697998 -0.85313882 -1.86787869  0.81360235 -1.21571636 -0.82592721
  0.38852035  0.43615594  0.54765879  0.91353936 -0.42632984  0.31034784
 -0.29788032  0.06189603]",0.9899198412895203,6,0,0,0,16940,10,2
155,CMA-ES,"[ 0.28986408 -0.01273297 -0.39119079  0.51540158  1.22417172  0.69298622
 -1.32750349 -0.74621009  1.48222509 -0.37532276  0.61645011 -0.38208648
  0.87824529 -0.45886101 -0.0884178   1.26815454 -0.12428451  0.20046061
  0.72593073 -0.94530069 -0.89749129 -0.14372016  0.05132844  0.00370006
  0.45874269  1.17930251  1.04436859  1.03315129  0.48723333 -0.34861283
  0.18242821  0.99114187]",0.8156512975692749,2,1,0,0,17600,32,1
156,CMA-ES,"[-0.09008537 -0.06449146 -1.33947289  0.69401946  0.74342401 -0.18192429
 -0.18754245  0.15636683  0.64306351 -1.00379087 -0.46582772 -1.00231405
 -0.12697641  0.57035391 -0.10448675  0.66300724 -0.72096013  0.45050651
  0.29608878 -0.32379889 -1.30800085  0.011226   -1.16301597 -0.58923919
  1.05803598 -0.02397109  0.98523998 -0.00182041 -0.08004844 -0.1311604
  0.36431364  1.26742958]",0.8263235688209534,3,0,0,0,17600,49,4
157,CMA-ES,"[-0.24081126  0.60272507 -1.02008494  0.63248909 -0.10320145  0.48046961
 -1.04248558  1.200499    0.19587132  0.00388945 -0.4400705  -1.37078906
 -0.26694514 -0.69278588 -0.27744733  0.27697902 -1.35582909 -0.12723763
 -0.30821526  0.6353837  -1.34248542 -1.45576802 -0.01041136 -0.4681536
  0.72380908  0.3799909   0.41906822 -0.25451443  0.1247584  -0.21676255
 -0.35331948  0.86663537]",0.8261634707450867,3,0,0,0,17720,33,1
